zipcode|total_pop|total_income|avg_income
29945|1860|66249|35617.74193548387
99999|50830|4123207|81117.5880385599
0|412950|28692948|69482.86233200144
57001|680|38006|55891.17647058824
57002|660|39603|60004.545454545456
57003|950|73036|76880.0
57004|1660|114653|69068.07228915663
57005|5800|499827|86177.06896551725
57006|10070|700174|69530.68520357498
57010|290|19814|68324.13793103448
57012|570|40544|71129.82456140351
57013|2150|149627|69593.95348837209
57014|650|39793|61220.0
57015|400|31480|78700.0
57016|320|24438|76368.75
57017|610|41122|67413.11475409837
57018|670|45239|67520.89552238806
57020|810|61026|75340.74074074073
57021|120|6783|56525.0
57022|2600|196456|75560.0
57024|190|9230|48578.947368421046
57025|1350|102662|76045.92592592593
57026|660|39814|60324.24242424242
57028|1490|85264|57224.161073825504
57029|980|62689|63968.36734693878
57030|1470|108539|73836.0544217687
57031|330|17657|53506.06060606061
57032|3690|314585|85253.38753387534
57033|2630|212625|80846.00760456275
57034|320|20492|64037.5
57035|590|41011|69510.16949152542
57036|380|22966|60436.84210526316
57037|430|22294|51846.51162790698
57038|810|97957|120934.56790123456
57039|1700|109535|64432.35294117647
57040|160|8873|55456.25
57042|3940|254531|64601.77664974619
57043|640|40160|62750.0
57045|450|25459|56575.55555555556
57046|320|17808|55650.0
57048|530|34861|65775.47169811321
57049|3880|1207337|311169.3298969072
57051|130|8026|61738.46153846154
57052|120|6219|51825.0
57053|960|60592|63116.666666666664
57054|230|13228|57513.04347826087
57055|600|61476|102460.0
57058|930|56254|60488.17204301075
57059|540|31101|57594.444444444445
57062|510|30104|59027.45098039216
57063|440|26016|59127.27272727273
57064|3050|215354|70607.86885245901
57065|170|9047|53217.64705882353
57066|700|41887|59838.571428571435
57067|190|11005|57921.052631578954
57068|740|54512|73664.86486486487
57069|4350|254703|58552.41379310345
57070|560|32734|58453.571428571435
57071|1470|99858|67930.61224489796
57072|300|17313|57710.0
57073|270|15565|57648.14814814815
57075|540|58869|109016.66666666666
57076|130|10855|83500.0
57077|680|43394|63814.705882352944
57078|9330|587193|62936.01286173634
57103|18800|1206098|64154.14893617021
57104|15470|834802|53962.63736263736
57105|11370|1033121|90863.76429199649
57106|23060|1430072|62015.26452732004
57107|5430|321419|59193.18600368324
57108|15240|1977916|129784.51443569551
57110|9950|796919|80092.36180904522
57201|12590|875099|69507.46624305005
57212|1020|73742|72296.07843137256
57213|140|7253|51807.142857142855
57216|550|37731|68601.81818181818
57217|110|5276|47963.63636363637
57218|140|8214|58671.428571428565
57219|230|14192|61704.34782608696
57220|370|27788|75102.7027027027
57221|350|21458|61308.571428571435
57223|620|37280|60129.03225806452
57225|830|54001|65061.44578313253
57226|960|55405|57713.541666666664
57227|190|11367|59826.31578947368
57231|780|54155|69429.48717948717
57232|160|7719|48243.75
57234|550|34926|63501.81818181818
57235|400|24480|61200.0
57237|300|21687|72290.0
57238|200|10766|53830.0
57239|110|7608|69163.63636363637
57241|490|28407|57973.4693877551
57242|200|13720|68600.0
57243|310|15915|51338.70967741936
57247|160|13248|82800.0
57248|490|30893|63046.93877551021
57249|500|30288|60576.0
57252|2330|150935|64778.96995708154
57255|220|11717|53259.090909090904
57257|250|9731|38924.0
57259|210|13543|64490.47619047619
57260|440|28575|64943.181818181816
57261|140|6169|44064.28571428571
57262|2190|103071|47064.38356164384
57263|200|9527|47635.0
57266|270|12962|48007.40740740741
57268|210|12758|60752.380952380954
57269|170|12073|71017.64705882352
57270|250|11824|47296.0
57273|500|21790|43580.0
57274|1350|77969|57754.81481481482
57276|540|31137|57661.11111111111
57278|310|15575|50241.93548387097
57279|500|32604|65208.0
57301|8990|576661|64144.71635150167
57311|580|38214|65886.20689655172
57312|210|14914|71019.04761904762
57313|520|29368|56476.92307692308
57314|270|15033|55677.777777777774
57315|450|25570|56822.222222222226
57317|190|9598|50515.789473684206
57319|440|25363|57643.181818181816
57321|180|9035|50194.444444444445
57322|180|9503|52794.444444444445
57323|100|5450|54500.0
57324|180|11441|63561.11111111111
57325|1560|89917|57639.10256410256
57328|480|29472|61400.0
57330|170|9720|57176.470588235294
57331|230|12946|56286.95652173913
57332|1020|66439|65136.27450980392
57334|400|23272|58180.0
57335|120|5308|44233.33333333333
57339|430|12746|29641.86046511628
57340|160|10544|65900.0
57342|260|17122|65853.84615384616
57345|530|33296|62822.64150943396
57348|240|17355|72312.5
57349|690|40492|58684.05797101449
57350|7170|396748|55334.449093444906
57353|310|23222|74909.67741935485
57355|500|30862|61724.0
57356|640|28235|44117.1875
57359|280|17936|64057.142857142855
57362|940|59905|63728.72340425532
57363|470|28109|59806.382978723406
57365|230|12308|53513.04347826087
57366|1090|71057|65189.908256880735
57368|540|28662|53077.777777777774
57369|1110|76655|69058.55855855856
57370|360|18884|52455.55555555556
57371|110|6832|62109.090909090904
57373|190|12392|65221.052631578954
57374|160|8495|53093.75
57375|290|18590|64103.44827586207
57376|430|20833|48448.83720930233
57380|1220|58961|48328.68852459016
57381|250|14026|56104.0
57382|600|31495|52491.666666666664
57383|330|17934|54345.45454545455
57384|400|24377|60942.5
57385|570|26554|46585.9649122807
57401|15450|1037810|67172.16828478964
57422|110|7139|64900.0
57424|140|9382|67014.28571428571
57427|320|23477|73365.625
57428|260|19504|75015.38461538461
57430|980|64708|66028.57142857143
57432|150|9259|61726.666666666664
57433|200|13795|68975.0
57434|190|13327|70142.1052631579
57435|120|6240|52000.0
57436|190|11949|62889.47368421053
57437|530|31827|60050.943396226416
57438|530|36840|69509.43396226416
57440|160|11069|69181.25
57441|240|15656|65233.33333333333
57442|780|62731|80424.35897435897
57445|940|76732|81629.78723404254
57446|200|12664|63320.0
57448|110|6641|60372.72727272727
57450|280|18113|64689.28571428571
57451|1000|76419|76419.0
57452|120|6339|52825.0
57454|270|16754|62051.85185185185
57456|330|19116|57927.27272727273
57460|160|12114|75712.5
57461|200|15309|76545.0
57465|160|12482|78012.5
57467|120|7763|64691.666666666664
57468|110|6162|56018.181818181816
57469|1480|85896|58037.83783783784
57471|280|25361|90575.0
57472|430|34288|79739.53488372093
57474|100|7250|72500.0
57476|230|14803|64360.86956521739
57479|320|28821|90065.625
57481|220|14296|64981.81818181818
57501|8350|560661|67145.02994011976
57522|220|13861|63004.545454545456
57523|500|29810|59620.0
57528|330|17142|51945.45454545455
57529|170|6709|39464.705882352944
57532|1480|107736|72794.59459459459
57533|860|42383|49282.55813953488
57536|220|11914|54154.545454545456
57538|120|5874|48950.0
57543|360|15796|43877.777777777774
57544|220|12146|55209.090909090904
57548|410|11887|28992.682926829268
57551|790|37223|47117.721518987346
57552|250|14764|59056.0
57555|1250|44146|35316.8
57559|350|17359|49597.142857142855
57560|110|3303|30027.272727272728
57564|500|39431|78862.0
57566|230|5821|25308.695652173916
57567|690|39951|57900.0
57568|330|19568|59296.969696969696
57569|180|8939|49661.11111111111
57572|400|11255|28137.5
57577|290|8146|28089.655172413797
57579|450|17827|39615.55555555556
57580|1920|111458|58051.041666666664
57601|1820|100738|55350.54945054945
57620|220|12786|58118.181818181816
57623|390|16619|42612.820512820515
57625|1500|60683|40455.33333333333
57626|400|19419|48547.5
57631|160|12392|77450.0
57632|300|17301|57670.0
57633|180|9432|52400.0
57638|720|34986|48591.666666666664
57642|510|22503|44123.52941176471
57644|120|8143|67858.33333333333
57648|160|10427|65168.75
57656|360|24679|68552.77777777778
57658|100|2187|21870.0
57701|21100|1043923|49475.02369668247
57702|16800|1554844|92550.23809523808
57703|8060|428796|53200.496277915634
57706|1060|33753|31842.45283018868
57714|210|5002|23819.047619047615
57716|160|5278|32987.5
57717|3800|199543|52511.31578947368
57718|3570|218451|61190.75630252101
57719|8340|541140|64884.89208633094
57720|310|22915|73919.35483870967
57722|160|6119|38243.75
57725|110|6272|57018.181818181816
57730|2690|182471|67833.08550185873
57732|1240|74820|60338.70967741936
57735|520|25488|49015.38461538462
57744|1180|85357|72336.4406779661
57745|1150|80189|69729.5652173913
57747|2790|153036|54851.61290322581
57750|130|5345|41115.38461538462
57751|500|30213|60426.0
57752|760|22387|29456.57894736842
57754|1780|94732|53220.22471910112
57759|190|13977|73563.15789473683
57760|490|25541|52124.489795918365
57761|540|27677|51253.70370370369
57762|190|8518|44831.57894736841
57763|140|6479|46278.571428571435
57764|460|12428|27017.391304347824
57766|100|4753|47530.0
57769|2000|146624|73312.0
57770|1790|61120|34145.25139664805
57772|550|17803|32369.090909090908
57779|170|11448|67341.17647058824
57783|7900|575229|72813.79746835443
57785|4670|282792|60555.032119914344
57787|120|5360|44666.666666666664
57788|230|10731|46656.52173913044
57790|600|34705|57841.666666666664
57793|960|59553|62034.375
57794|130|2649|20376.92307692308
99999|8760|545995|62328.19634703196
0|3017280|199227540|66028.85380209991
37010|2540|186202|73307.87401574804
37012|980|45138|46059.183673469386
37013|43670|1851243|42391.64185940005
37014|1120|159562|142466.07142857142
37015|8540|452302|52962.76346604216
37016|420|30291|72121.42857142858
37018|940|52214|55546.80851063829
37019|430|19421|45165.11627906977
37020|2330|142722|61254.07725321888
37022|2590|138700|53552.12355212355
37023|710|31840|44845.07042253521
37025|2840|143223|50430.6338028169
37026|1020|47593|46659.80392156863
37027|27680|5762785|208193.09971098264
37028|280|14499|51782.142857142855
37029|2890|220679|76359.51557093425
37030|3050|168686|55306.88524590164
37031|1960|112138|57213.26530612245
37032|2110|121858|57752.60663507109
37033|3010|140185|46573.08970099668
37034|3680|216877|58933.967391304344
37035|1700|97020|57070.58823529412
37036|2630|140922|53582.50950570343
37037|3830|253142|66094.51697127937
37040|23910|1137969|47593.85194479298
37042|34590|1370114|39610.11853136745
37043|22980|1634179|71113.09834638816
37046|2520|423042|167873.80952380953
37047|1130|54957|48634.51327433628
37048|2940|204700|69625.85034013605
37049|1740|94842|54506.89655172414
37050|750|33933|45244.0
37051|1590|83082|52252.83018867925
37052|1170|65973|56387.179487179485
37055|12730|649380|51011.78318931658
37057|370|19516|52745.94594594595
37058|2980|150931|50647.98657718121
37059|690|28451|41233.33333333333
37060|1320|86421|65470.45454545455
37061|1990|92797|46631.65829145729
37062|5520|359403|65109.239130434784
37064|27760|3630390|130777.73775216138
37066|26090|1960216|75132.84783441933
37067|14290|1851258|129549.19524142756
37069|9390|1865551|198674.22790202344
37072|15070|973014|64566.290643662905
37073|6780|409096|60338.643067846606
37074|3300|157113|47610.0
37075|32650|2613869|80057.24349157733
37076|20280|1154039|56905.27613412229
37078|270|15648|57955.55555555556
37079|1120|52599|46963.392857142855
37080|3600|219644|61012.222222222226
37082|3090|222061|71864.40129449838
37083|6180|277953|44976.213592233005
37085|2290|186486|81434.93449781659
37086|16850|733704|43543.26409495549
37087|22710|1474010|64905.768383971816
37090|8330|547373|65711.04441776712
37091|9990|488199|48868.768768768765
37095|780|33954|43530.769230769234
37096|2230|103417|46375.33632286996
37097|840|36614|43588.09523809524
37098|2320|98814|42592.24137931034
37101|2740|135322|49387.59124087591
37110|13070|582751|44586.916602907426
37115|17920|706531|39426.953125
37118|620|51463|83004.83870967742
37122|29000|2420518|83466.13793103448
37127|9200|583076|63377.82608695652
37128|30080|1963557|65277.825797872334
37129|27050|1865065|68948.79852125693
37130|25970|1385683|53357.06584520601
37134|1370|76390|55759.12408759124
37135|8260|967046|117075.78692493946
37137|1150|48982|42593.04347826087
37138|11660|836534|71743.91080617496
37141|520|27867|53590.38461538462
37142|820|51228|62473.17073170732
37143|1970|124752|63325.88832487309
37144|1430|71540|50027.97202797202
37145|1000|48424|48424.0
37146|3680|248728|67589.13043478261
37148|10990|598601|54467.78889899909
37149|1180|68658|58184.74576271186
37150|1770|75640|42734.46327683616
37151|250|13280|53120.0
37153|2600|177628|68318.46153846153
37160|14850|734941|49490.97643097643
37166|5680|268863|47335.035211267605
37167|27880|1519207|54490.92539454807
37171|480|23926|49845.83333333333
37172|14030|740535|52782.25231646472
37174|19840|1513286|76274.49596774194
37175|380|17299|45523.68421052632
37178|940|45380|48276.595744680846
37179|7170|748848|104441.8410041841
37180|1460|75928|52005.4794520548
37181|590|28790|48796.61016949153
37183|1530|86917|56808.49673202614
37184|2740|143871|52507.66423357664
37185|3630|190798|52561.432506887046
37186|4060|169610|41775.86206896552
37187|3350|175160|52286.567164179105
37188|7720|466846|60472.279792746114
37189|1860|107437|57761.82795698925
37190|3900|187992|48203.07692307692
37191|1800|96468|53593.33333333333
37201|830|142744|171980.72289156626
37203|11300|1996858|176713.09734513273
37204|7680|1432370|186506.51041666663
37205|12580|3798142|301919.07790143084
37206|14460|1047550|72444.67496542186
37207|18820|723307|38432.89054197662
37208|9590|518854|54103.6496350365
37209|19990|1291092|64586.89344672336
37210|7420|320454|43187.87061994609
37211|36110|1819665|50392.27360841872
37212|7170|1183945|165124.82566248256
37214|16890|877154|51933.33333333333
37215|12080|4048385|335131.2086092715
37216|10010|605917|60531.168831168834
37217|15290|579225|37882.60300850229
37218|6950|308583|44400.43165467626
37219|1240|145853|117623.3870967742
37220|3220|660228|205039.75155279503
37221|21220|1776313|83709.37794533459
37228|1150|70148|60998.260869565216
37301|690|27766|40240.57971014493
37302|1980|175797|88786.36363636363
37303|10540|525268|49835.67362428842
37305|270|8986|33281.48148148148
37306|1190|62960|52907.56302521008
37307|2090|98958|47348.32535885168
37308|1180|61561|52170.338983050846
37309|920|43921|47740.217391304344
37310|1950|112369|57625.12820512821
37311|10600|475247|44834.62264150944
37312|15690|977633|62309.30528999362
37313|540|22356|41400.0
37317|990|42935|43368.68686868687
37318|820|33514|40870.73170731707
37321|7900|379582|48048.35443037975
37322|3550|163036|45925.6338028169
37323|13510|639871|47362.768319763134
37324|2250|97571|43364.88888888889
37325|740|35616|48129.72972972973
37327|4960|255615|51535.28225806452
37328|580|27126|46768.96551724138
37329|2290|116401|50830.131004366805
37330|3200|175715|54910.9375
37331|3170|144151|45473.50157728706
37332|1070|52069|48662.61682242991
37333|170|6010|35352.94117647059
37334|10260|528413|51502.24171539961
37335|1140|54763|48037.71929824562
37336|1960|122127|62309.69387755102
37337|550|24094|43807.27272727273
37338|1320|59993|45449.24242424242
37339|710|27216|38332.394366197186
37340|270|11460|42444.444444444445
37341|6290|386363|61424.96025437202
37342|1610|81359|50533.54037267081
37343|20570|1404357|68272.09528439475
37345|880|43923|49912.5
37347|3750|198738|52996.8
37348|490|23136|47216.32653061225
37350|1010|275028|272304.95049504953
37351|160|6437|40231.25
37352|1460|85678|58683.561643835616
37353|2230|164291|73673.09417040358
37354|7010|316695|45177.603423680455
37355|11800|600929|50926.18644067797
37356|1130|63346|56058.407079646015
37357|2340|117546|50233.33333333333
37359|300|15481|51603.33333333333
37360|750|48710|64946.666666666664
37361|660|33353|50534.84848484849
37362|1460|63485|43482.87671232877
37363|17930|1621593|90440.21193530397
37365|520|19738|37957.69230769231
37366|430|21147|49179.069767441855
37367|3540|155753|43998.022598870055
37369|350|16436|46960.0
37370|2040|105737|51831.86274509804
